positionID,maternalID,paternalID,position,row,block,Germ,flw,total.pods,total.pods.collected,totalseeds,cohort,year,seedpool
375,77,38,49.2,222,2A,0,0,0,0,0,greenhouse,2015,NA
376,148,204,0.8,306,3A,0,0,0,0,0,greenhouse,2015,NA
377,148,204,0.9,306,3A,0,0,0,0,0,greenhouse,2015,NA
378,148,204,1,306,3A,0,0,0,0,0,greenhouse,2015,NA
379,148,204,1.1,306,3A,0,0,0,0,0,greenhouse,2015,NA
380,148,204,1.2,306,3A,0,0,0,0,0,greenhouse,2015,NA
381,91,127,2.8,306,3A,0,0,0,0,0,greenhouse,2015,NA
382,91,127,2.9,306,3A,0,0,0,0,0,greenhouse,2015,NA
383,91,127,3,306,3A,0,0,0,0,0,greenhouse,2015,NA
384,91,127,3.1,306,3A,0,0,0,0,0,greenhouse,2015,NA
385,91,127,3.2,306,3A,0,0,0,0,0,greenhouse,2015,NA
386,50,28,4.8,306,3A,0,0,0,0,0,greenhouse,2015,NA
387,50,28,4.9,306,3A,1,0,0,0,0,greenhouse,2015,NA
388,50,28,5,306,3A,0,0,0,0,0,greenhouse,2015,NA
389,50,28,5.1,306,3A,0,0,0,0,0,greenhouse,2015,NA
390,50,28,5.2,306,3A,0,0,0,0,0,greenhouse,2015,NA
391,114,71,6.8,306,3A,0,0,0,0,0,greenhouse,2015,NA
392,114,71,6.9,306,3A,0,0,0,0,0,greenhouse,2015,NA
393,114,71,7,306,3A,0,0,0,0,0,greenhouse,2015,NA
394,114,71,7.1,306,3A,0,0,0,0,0,greenhouse,2015,NA
395,114,71,7.2,306,3A,0,0,0,0,0,greenhouse,2015,NA
396,97,60,8.8,306,3A,0,0,0,0,0,greenhouse,2015,NA
397,97,60,8.9,306,3A,0,0,0,0,0,greenhouse,2015,NA
398,97,60,9,306,3A,0,0,0,0,0,greenhouse,2015,NA
399,97,60,9.1,306,3A,0,0,0,0,0,greenhouse,2015,NA
400,97,60,9.2,306,3A,0,0,0,0,0,greenhouse,2015,NA
401,187,119,10.8,306,3A,1,1,0,0,0,greenhouse,2015,NA
402,187,119,10.9,306,3A,0,0,0,0,0,greenhouse,2015,NA
403,187,119,11,306,3A,0,0,0,0,0,greenhouse,2015,NA
404,187,119,11.1,306,3A,0,0,0,0,0,greenhouse,2015,NA
405,187,119,11.2,306,3A,0,0,0,0,0,greenhouse,2015,NA
406,190,138,12.8,306,3A,0,0,0,0,0,greenhouse,2015,NA
407,190,138,12.9,306,3A,0,0,0,0,0,greenhouse,2015,NA
408,190,138,13,306,3A,0,0,0,0,0,greenhouse,2015,NA
409,190,138,13.1,306,3A,0,0,0,0,0,greenhouse,2015,NA
410,190,138,13.2,306,3A,1,1,1,1,3,greenhouse,2015,NA
411,62,124,14.8,306,3A,0,0,0,0,0,greenhouse,2015,NA
412,62,124,14.9,306,3A,0,0,0,0,0,greenhouse,2015,NA
413,62,124,15,306,3A,0,0,0,0,0,greenhouse,2015,NA
414,62,124,15.1,306,3A,0,0,0,0,0,greenhouse,2015,NA
415,62,124,15.2,306,3A,0,0,0,0,0,greenhouse,2015,NA
416,194,135,16.8,306,3A,0,0,0,0,0,greenhouse,2015,NA
417,194,135,16.9,306,3A,0,0,0,0,0,greenhouse,2015,NA
418,194,135,17,306,3A,0,0,0,0,0,greenhouse,2015,NA
419,194,135,17.1,306,3A,0,0,0,0,0,greenhouse,2015,NA
420,194,135,17.2,306,3A,0,0,0,0,0,greenhouse,2015,NA
421,84,99,18.8,306,3A,0,0,0,0,0,greenhouse,2015,NA
422,84,99,18.9,306,3A,0,0,0,0,0,greenhouse,2015,NA
423,84,99,19,306,3A,0,0,0,0,0,greenhouse,2015,NA
424,84,99,19.1,306,3A,0,0,0,0,0,greenhouse,2015,NA
425,84,99,19.2,306,3A,0,0,0,0,0,greenhouse,2015,NA
426,165,81,20.8,306,3A,0,0,0,0,0,greenhouse,2015,NA
427,165,81,20.9,306,3A,0,0,0,0,0,greenhouse,2015,NA
428,165,81,21,306,3A,0,0,0,0,0,greenhouse,2015,NA
429,165,81,21.1,306,3A,0,0,0,0,0,greenhouse,2015,NA
430,165,81,21.2,306,3A,0,0,0,0,0,greenhouse,2015,NA
431,2,106,22.8,306,3A,0,0,0,0,0,greenhouse,2015,NA
432,2,106,22.9,306,3A,0,0,0,0,0,greenhouse,2015,NA
433,2,106,23,306,3A,0,0,0,0,0,greenhouse,2015,NA
434,2,106,23.1,306,3A,0,0,0,0,0,greenhouse,2015,NA
435,2,106,23.2,306,3A,1,1,0,0,0,greenhouse,2015,NA
436,153,36,24.8,306,3A,0,0,0,0,0,greenhouse,2015,NA
437,153,36,24.9,306,3A,0,0,0,0,0,greenhouse,2015,NA
438,153,36,25,306,3A,0,0,0,0,0,greenhouse,2015,NA
439,153,36,25.1,306,3A,0,0,0,0,0,greenhouse,2015,NA
440,153,36,25.2,306,3A,0,0,0,0,0,greenhouse,2015,NA
441,153,36,26.8,306,3A,0,0,0,0,0,greenhouse,2015,NA
442,153,36,26.9,306,3A,0,0,0,0,0,greenhouse,2015,NA
443,153,36,27,306,3A,0,0,0,0,0,greenhouse,2015,NA
444,153,36,27.1,306,3A,0,0,0,0,0,greenhouse,2015,NA
445,153,36,27.2,306,3A,0,0,0,0,0,greenhouse,2015,NA
446,159,16,28.8,306,3A,0,0,0,0,0,greenhouse,2015,NA
447,159,16,28.9,306,3A,0,0,0,0,0,greenhouse,2015,NA
448,159,16,29,306,3A,0,0,0,0,0,greenhouse,2015,NA
449,159,16,29.1,306,3A,0,0,0,0,0,greenhouse,2015,NA
450,159,16,29.2,306,3A,0,0,0,0,0,greenhouse,2015,NA
451,41,38,30.8,306,3A,0,0,0,0,0,greenhouse,2015,NA
452,41,38,30.9,306,3A,0,0,0,0,0,greenhouse,2015,NA
453,41,38,31,306,3A,0,0,0,0,0,greenhouse,2015,NA
454,41,38,31.1,306,3A,0,0,0,0,0,greenhouse,2015,NA
455,41,38,31.2,306,3A,0,0,0,0,0,greenhouse,2015,NA
456,187,119,32.8,306,3A,0,0,0,0,0,greenhouse,2015,NA
457,187,119,32.9,306,3A,0,0,0,0,0,greenhouse,2015,NA
458,187,119,33,306,3A,0,0,0,0,0,greenhouse,2015,NA
459,187,119,33.1,306,3A,0,0,0,0,0,greenhouse,2015,NA
460,187,119,33.2,306,3A,0,0,0,0,0,greenhouse,2015,NA
461,33,160,34.8,306,3A,0,0,0,0,0,greenhouse,2015,NA
462,33,160,34.9,306,3A,0,0,0,0,0,greenhouse,2015,NA
463,33,160,35,306,3A,0,0,0,0,0,greenhouse,2015,NA
464,33,160,35.1,306,3A,0,0,0,0,0,greenhouse,2015,NA
465,33,160,35.2,306,3A,0,0,0,0,0,greenhouse,2015,NA
466,172,98,36.8,306,3A,0,0,0,0,0,greenhouse,2015,NA
467,172,98,36.9,306,3A,0,0,0,0,0,greenhouse,2015,NA
468,172,98,37,306,3A,0,0,0,0,0,greenhouse,2015,NA
469,172,98,37.1,306,3A,0,0,0,0,0,greenhouse,2015,NA
470,172,98,37.2,306,3A,0,0,0,0,0,greenhouse,2015,NA
471,192,76,38.8,306,3A,0,0,0,0,0,greenhouse,2015,NA
472,192,76,38.9,306,3A,0,0,0,0,0,greenhouse,2015,NA
473,192,76,39,306,3A,0,0,0,0,0,greenhouse,2015,NA
474,192,76,39.1,306,3A,0,0,0,0,0,greenhouse,2015,NA
475,192,76,39.2,306,3A,0,0,0,0,0,greenhouse,2015,NA
476,45,198,40.8,306,3A,0,0,0,0,0,greenhouse,2015,NA
477,45,198,40.9,306,3A,0,0,0,0,0,greenhouse,2015,NA
478,45,198,41,306,3A,0,0,0,0,0,greenhouse,2015,NA
479,45,198,41.1,306,3A,0,0,0,0,0,greenhouse,2015,NA
480,45,198,41.2,306,3A,1,1,6,2,9,greenhouse,2015,NA
481,19,37,42.8,306,3A,0,0,0,0,0,greenhouse,2015,NA
482,19,37,42.9,306,3A,0,0,0,0,0,greenhouse,2015,NA
483,19,37,43,306,3A,0,0,0,0,0,greenhouse,2015,NA
484,19,37,43.1,306,3A,0,0,0,0,0,greenhouse,2015,NA
485,19,37,43.2,306,3A,0,0,0,0,0,greenhouse,2015,NA
486,92,126,44.8,306,3A,0,0,0,0,0,greenhouse,2015,NA
487,92,126,44.9,306,3A,0,0,0,0,0,greenhouse,2015,NA
488,92,126,45,306,3A,0,0,0,0,0,greenhouse,2015,NA
489,92,126,45.1,306,3A,0,0,0,0,0,greenhouse,2015,NA
490,92,126,45.2,306,3A,0,0,0,0,0,greenhouse,2015,NA
491,147,163,46.8,306,3A,0,0,0,0,0,greenhouse,2015,NA
492,147,163,46.9,306,3A,0,0,0,0,0,greenhouse,2015,NA
493,147,163,47,306,3A,0,0,0,0,0,greenhouse,2015,NA
494,147,163,47.1,306,3A,0,0,0,0,0,greenhouse,2015,NA
495,147,163,47.2,306,3A,0,0,0,0,0,greenhouse,2015,NA
496,27,131,48.8,306,3A,0,0,0,0,0,greenhouse,2015,NA
497,27,131,48.9,306,3A,0,0,0,0,0,greenhouse,2015,NA
498,27,131,49,306,3A,0,0,0,0,0,greenhouse,2015,NA
499,27,131,49.1,306,3A,0,0,0,0,0,greenhouse,2015,NA
500,27,131,49.2,306,3A,0,0,0,0,0,greenhouse,2015,NA
501,185,1,0.8,308,3A,0,0,0,0,0,greenhouse,2015,NA
502,185,1,0.9,308,3A,0,0,0,0,0,greenhouse,2015,NA
503,185,1,1,308,3A,0,0,0,0,0,greenhouse,2015,NA
504,185,1,1.1,308,3A,0,0,0,0,0,greenhouse,2015,NA
505,185,1,1.2,308,3A,0,0,0,0,0,greenhouse,2015,NA
506,148,204,2.8,308,3A,0,0,0,0,0,greenhouse,2015,NA
507,148,204,2.9,308,3A,1,1,0,0,0,greenhouse,2015,NA
508,148,204,3,308,3A,0,0,0,0,0,greenhouse,2015,NA
509,148,204,3.1,308,3A,0,0,0,0,0,greenhouse,2015,NA
510,148,204,3.2,308,3A,0,0,0,0,0,greenhouse,2015,NA
511,125,163,4.8,308,3A,1,1,0,0,0,greenhouse,2015,NA
512,125,163,4.9,308,3A,0,0,0,0,0,greenhouse,2015,NA
513,125,163,5,308,3A,0,0,0,0,0,greenhouse,2015,NA
514,125,163,5.1,308,3A,1,1,12,1,3,greenhouse,2015,NA
515,125,163,5.2,308,3A,0,0,0,0,0,greenhouse,2015,NA
516,62,124,6.8,308,3A,0,0,0,0,0,greenhouse,2015,NA
517,62,124,6.9,308,3A,0,0,0,0,0,greenhouse,2015,NA
518,62,124,7,308,3A,0,0,0,0,0,greenhouse,2015,NA
519,62,124,7.1,308,3A,0,0,0,0,0,greenhouse,2015,NA
520,62,124,7.2,308,3A,0,0,0,0,0,greenhouse,2015,NA
521,46,162,8.8,308,3A,0,0,0,0,0,greenhouse,2015,NA
522,46,162,8.9,308,3A,0,0,0,0,0,greenhouse,2015,NA
523,46,162,9,308,3A,0,0,0,0,0,greenhouse,2015,NA
524,46,162,9.1,308,3A,0,0,0,0,0,greenhouse,2015,NA
525,46,162,9.2,308,3A,0,0,0,0,0,greenhouse,2015,NA
526,194,135,10.8,308,3A,0,0,0,0,0,greenhouse,2015,NA
527,194,135,10.9,308,3A,0,0,0,0,0,greenhouse,2015,NA
528,194,135,11,308,3A,0,0,0,0,0,greenhouse,2015,NA
529,194,135,11.1,308,3A,0,0,0,0,0,greenhouse,2015,NA
530,194,135,11.2,308,3A,0,0,0,0,0,greenhouse,2015,NA
531,171,166,12.8,308,3A,0,0,0,0,0,greenhouse,2015,NA
532,171,166,12.9,308,3A,0,0,0,0,0,greenhouse,2015,NA
533,171,166,13,308,3A,0,0,0,0,0,greenhouse,2015,NA
534,171,166,13.1,308,3A,0,0,0,0,0,greenhouse,2015,NA
535,171,166,13.2,308,3A,0,0,0,0,0,greenhouse,2015,NA
536,49,36,14.8,308,3A,0,0,0,0,0,greenhouse,2015,NA
537,49,36,14.9,308,3A,1,1,9,1,4,greenhouse,2015,NA
538,49,36,15,308,3A,0,0,0,0,0,greenhouse,2015,NA
539,49,36,15.1,308,3A,1,1,0,0,0,greenhouse,2015,NA
540,49,36,15.2,308,3A,0,0,0,0,0,greenhouse,2015,NA
541,120,149,16.8,308,3A,0,0,0,0,0,greenhouse,2015,NA
542,120,149,16.9,308,3A,0,0,0,0,0,greenhouse,2015,NA
543,120,149,17,308,3A,0,0,0,0,0,greenhouse,2015,NA
544,120,149,17.1,308,3A,0,0,0,0,0,greenhouse,2015,NA
545,120,149,17.2,308,3A,0,0,0,0,0,greenhouse,2015,NA
546,92,126,18.8,308,3A,1,1,0,0,0,greenhouse,2015,NA
547,92,126,18.9,308,3A,0,0,0,0,0,greenhouse,2015,NA
548,92,126,19,308,3A,0,0,0,0,0,greenhouse,2015,NA
549,92,126,19.1,308,3A,0,0,0,0,0,greenhouse,2015,NA
550,92,126,19.2,308,3A,0,0,0,0,0,greenhouse,2015,NA
551,186,106,20.8,308,3A,0,0,0,0,0,greenhouse,2015,NA
552,186,106,20.9,308,3A,0,0,0,0,0,greenhouse,2015,NA
553,186,106,21,308,3A,0,0,0,0,0,greenhouse,2015,NA
554,186,106,21.1,308,3A,0,0,0,0,0,greenhouse,2015,NA
555,186,106,21.2,308,3A,0,0,0,0,0,greenhouse,2015,NA
556,25,71,22.8,308,3A,0,0,0,0,0,greenhouse,2015,NA
557,25,71,22.9,308,3A,0,0,0,0,0,greenhouse,2015,NA
558,25,71,23,308,3A,1,1,15,4,32,greenhouse,2015,NA
559,25,71,23.1,308,3A,0,0,0,0,0,greenhouse,2015,NA
560,25,71,23.2,308,3A,0,0,0,0,0,greenhouse,2015,NA
561,66,152,24.8,308,3A,0,0,0,0,0,greenhouse,2015,NA
562,66,152,24.9,308,3A,0,0,0,0,0,greenhouse,2015,NA
563,66,152,25,308,3A,1,1,37,7,26,greenhouse,2015,NA
564,66,152,25.1,308,3A,0,0,0,0,0,greenhouse,2015,NA
565,66,152,25.2,308,3A,1,1,5,2,15,greenhouse,2015,NA
566,165,81,26.8,308,3A,0,0,0,0,0,greenhouse,2015,NA
567,165,81,26.9,308,3A,0,0,0,0,0,greenhouse,2015,NA
568,165,81,27,308,3A,1,1,13,2,17,greenhouse,2015,NA
569,165,81,27.1,308,3A,0,0,0,0,0,greenhouse,2015,NA
570,165,81,27.2,308,3A,0,0,0,0,0,greenhouse,2015,NA
571,168,110,28.8,308,3A,0,0,0,0,0,greenhouse,2015,NA
572,168,110,28.9,308,3A,0,0,0,0,0,greenhouse,2015,NA
573,168,110,29,308,3A,0,0,0,0,0,greenhouse,2015,NA
574,168,110,29.1,308,3A,1,1,0,0,0,greenhouse,2015,NA
575,168,110,29.2,308,3A,0,0,0,0,0,greenhouse,2015,NA
576,88,124,30.8,308,3A,0,0,0,0,0,greenhouse,2015,NA
577,88,124,30.9,308,3A,0,0,0,0,0,greenhouse,2015,NA
578,88,124,31,308,3A,0,0,0,0,0,greenhouse,2015,NA
579,88,124,31.1,308,3A,0,0,0,0,0,greenhouse,2015,NA
580,88,124,31.2,308,3A,0,0,0,0,0,greenhouse,2015,NA
581,179,131,32.8,308,3A,0,0,0,0,0,greenhouse,2015,NA
582,179,131,32.9,308,3A,0,0,0,0,0,greenhouse,2015,NA
583,179,131,33,308,3A,0,0,0,0,0,greenhouse,2015,NA
584,179,131,33.1,308,3A,0,0,0,0,0,greenhouse,2015,NA
585,179,131,33.2,308,3A,0,0,0,0,0,greenhouse,2015,NA
586,195,152,34.8,308,3A,1,1,3,3,33,greenhouse,2015,NA
587,195,152,34.9,308,3A,0,0,0,0,0,greenhouse,2015,NA
588,195,152,35,308,3A,1,1,11,2,11,greenhouse,2015,NA
589,195,152,35.1,308,3A,0,0,0,0,0,greenhouse,2015,NA
590,195,152,35.2,308,3A,1,1,9,2,8,greenhouse,2015,NA
591,19,37,36.8,308,3A,0,0,0,0,0,greenhouse,2015,NA
592,19,37,36.9,308,3A,0,0,0,0,0,greenhouse,2015,NA
593,19,37,37,308,3A,0,0,0,0,0,greenhouse,2015,NA
594,19,37,37.1,308,3A,0,0,0,0,0,greenhouse,2015,NA
595,19,37,37.2,308,3A,0,0,0,0,0,greenhouse,2015,NA
596,196,167,38.8,308,3A,0,0,0,0,0,greenhouse,2015,NA
597,196,167,38.9,308,3A,0,0,0,0,0,greenhouse,2015,NA
598,196,167,39,308,3A,0,0,0,0,0,greenhouse,2015,NA
599,196,167,39.1,308,3A,0,0,0,0,0,greenhouse,2015,NA
600,196,167,39.2,308,3A,0,0,0,0,0,greenhouse,2015,NA
601,132,162,40.8,308,3A,0,0,0,0,0,greenhouse,2015,NA
602,132,162,40.9,308,3A,0,0,0,0,0,greenhouse,2015,NA
603,132,162,41,308,3A,0,0,0,0,0,greenhouse,2015,NA
604,132,162,41.1,308,3A,0,0,0,0,0,greenhouse,2015,NA
605,132,162,41.2,308,3A,0,0,0,0,0,greenhouse,2015,NA
606,169,112,42.8,308,3A,0,0,0,0,0,greenhouse,2015,NA
607,169,112,42.9,308,3A,0,0,0,0,0,greenhouse,2015,NA
608,169,112,43,308,3A,1,1,27,0,0,greenhouse,2015,NA
609,169,112,43.1,308,3A,0,0,0,0,0,greenhouse,2015,NA
610,169,112,43.2,308,3A,1,1,0,0,0,greenhouse,2015,NA
611,114,71,44.8,308,3A,0,0,0,0,0,greenhouse,2015,NA
612,114,71,44.9,308,3A,0,0,0,0,0,greenhouse,2015,NA
613,114,71,45,308,3A,0,0,0,0,0,greenhouse,2015,NA
614,114,71,45.1,308,3A,0,0,0,0,0,greenhouse,2015,NA
615,114,71,45.2,308,3A,0,0,0,0,0,greenhouse,2015,NA
616,65,110,46.8,308,3A,0,0,0,0,0,greenhouse,2015,NA
617,65,110,46.9,308,3A,1,1,0,0,0,greenhouse,2015,NA
618,65,110,47,308,3A,0,0,0,0,0,greenhouse,2015,NA
619,65,110,47.1,308,3A,0,0,0,0,0,greenhouse,2015,NA
620,65,110,47.2,308,3A,0,0,0,0,0,greenhouse,2015,NA
621,56,15,48.8,308,3A,0,0,0,0,0,greenhouse,2015,NA
622,56,15,48.9,308,3A,0,0,0,0,0,greenhouse,2015,NA
623,56,15,49,308,3A,0,0,0,0,0,greenhouse,2015,NA
624,56,15,49.1,308,3A,0,0,0,0,0,greenhouse,2015,NA
625,56,15,49.2,308,3A,0,0,0,0,0,greenhouse,2015,NA
626,54,60,0.8,318,3A,0,0,0,0,0,greenhouse,2015,NA
627,54,60,0.9,318,3A,0,0,0,0,0,greenhouse,2015,NA
628,54,60,1,318,3A,0,0,0,0,0,greenhouse,2015,NA
629,54,60,1.1,318,3A,0,0,0,0,0,greenhouse,2015,NA
630,54,60,1.2,318,3A,0,0,0,0,0,greenhouse,2015,NA
631,144,131,2.8,318,3A,1,1,6,2,10,greenhouse,2015,NA
632,144,131,2.9,318,3A,1,1,0,0,0,greenhouse,2015,NA
633,144,131,3,318,3A,0,0,0,0,0,greenhouse,2015,NA
634,144,131,3.1,318,3A,0,0,0,0,0,greenhouse,2015,NA
635,144,131,3.2,318,3A,1,1,0,0,0,greenhouse,2015,NA
636,2,106,4.8,318,3A,0,0,0,0,0,greenhouse,2015,NA
637,2,106,4.9,318,3A,0,0,0,0,0,greenhouse,2015,NA
638,2,106,5,318,3A,0,0,0,0,0,greenhouse,2015,NA
639,2,106,5.1,318,3A,0,0,0,0,0,greenhouse,2015,NA
640,2,106,5.2,318,3A,0,0,0,0,0,greenhouse,2015,NA
641,180,163,6.8,318,3A,0,0,0,0,0,greenhouse,2015,NA
642,180,163,6.9,318,3A,1,0,0,0,0,greenhouse,2015,NA
643,180,163,7,318,3A,0,0,0,0,0,greenhouse,2015,NA
644,180,163,7.1,318,3A,0,0,0,0,0,greenhouse,2015,NA
645,180,163,7.2,318,3A,1,1,3,3,28,greenhouse,2015,NA
646,180,163,8.8,318,3A,0,0,0,0,0,greenhouse,2015,NA
647,180,163,8.9,318,3A,0,0,0,0,0,greenhouse,2015,NA
648,180,163,9,318,3A,1,1,0,0,0,greenhouse,2015,NA
649,180,163,9.1,318,3A,0,0,0,0,0,greenhouse,2015,NA
650,180,163,9.2,318,3A,1,1,3,2,12,greenhouse,2015,NA
651,169,112,10.8,318,3A,0,0,0,0,0,greenhouse,2015,NA
652,169,112,10.9,318,3A,0,0,0,0,0,greenhouse,2015,NA
653,169,112,11,318,3A,0,0,0,0,0,greenhouse,2015,NA
654,169,112,11.1,318,3A,0,0,0,0,0,greenhouse,2015,NA
655,169,112,11.2,318,3A,1,1,6,3,12,greenhouse,2015,NA
656,85,44,12.8,318,3A,0,0,0,0,0,greenhouse,2015,NA
657,85,44,12.9,318,3A,0,0,0,0,0,greenhouse,2015,NA
658,85,44,13,318,3A,0,0,0,0,0,greenhouse,2015,NA
659,85,44,13.1,318,3A,0,0,0,0,0,greenhouse,2015,NA
660,85,44,13.2,318,3A,0,0,0,0,0,greenhouse,2015,NA
661,90,8,14.8,318,3A,0,0,0,0,0,greenhouse,2015,NA
662,90,8,14.9,318,3A,0,0,0,0,0,greenhouse,2015,NA
663,90,8,15,318,3A,0,0,0,0,0,greenhouse,2015,NA
664,90,8,15.1,318,3A,0,0,0,0,0,greenhouse,2015,NA
665,90,8,15.2,318,3A,0,0,0,0,0,greenhouse,2015,NA
666,194,135,16.8,318,3A,0,0,0,0,0,greenhouse,2015,NA
667,194,135,16.9,318,3A,0,0,0,0,0,greenhouse,2015,NA
668,194,135,17,318,3A,0,0,0,0,0,greenhouse,2015,NA
669,194,135,17.1,318,3A,0,0,0,0,0,greenhouse,2015,NA
670,194,135,17.2,318,3A,0,0,0,0,0,greenhouse,2015,NA
671,155,81,18.8,318,3A,0,0,0,0,0,greenhouse,2015,NA
672,155,81,18.9,318,3A,0,0,0,0,0,greenhouse,2015,NA
673,155,81,19,318,3A,1,1,5,5,31,greenhouse,2015,NA
674,155,81,19.1,318,3A,0,0,0,0,0,greenhouse,2015,NA
675,155,81,19.2,318,3A,0,0,0,0,0,greenhouse,2015,NA
676,92,126,20.8,318,3A,0,0,0,0,0,greenhouse,2015,NA
677,92,126,20.9,318,3A,0,0,0,0,0,greenhouse,2015,NA
678,92,126,21,318,3A,0,0,0,0,0,greenhouse,2015,NA
679,92,126,21.1,318,3A,0,0,0,0,0,greenhouse,2015,NA
680,92,126,21.2,318,3A,0,0,0,0,0,greenhouse,2015,NA
681,78,112,22.8,318,3A,0,0,0,0,0,greenhouse,2015,NA
682,78,112,22.9,318,3A,0,0,0,0,0,greenhouse,2015,NA
683,78,112,23,318,3A,0,0,0,0,0,greenhouse,2015,NA
684,78,112,23.1,318,3A,0,0,0,0,0,greenhouse,2015,NA
685,78,112,23.2,318,3A,0,0,0,0,0,greenhouse,2015,NA
686,32,28,24.8,318,3A,0,0,0,0,0,greenhouse,2015,NA
687,32,28,24.9,318,3A,0,0,0,0,0,greenhouse,2015,NA
688,32,28,25,318,3A,0,0,0,0,0,greenhouse,2015,NA
689,32,28,25.1,318,3A,1,1,0,0,0,greenhouse,2015,NA
690,32,28,25.2,318,3A,1,1,0,0,0,greenhouse,2015,NA
691,85,44,26.8,318,3A,0,0,0,0,0,greenhouse,2015,NA
692,85,44,26.9,318,3A,0,0,0,0,0,greenhouse,2015,NA
693,85,44,27,318,3A,0,0,0,0,0,greenhouse,2015,NA
694,85,44,27.1,318,3A,0,0,0,0,0,greenhouse,2015,NA
695,85,44,27.2,318,3A,0,0,0,0,0,greenhouse,2015,NA
696,118,58,28.8,318,3A,0,0,0,0,0,greenhouse,2015,NA
697,118,58,28.9,318,3A,0,0,0,0,0,greenhouse,2015,NA
698,118,58,29,318,3A,0,0,0,0,0,greenhouse,2015,NA
699,118,58,29.1,318,3A,1,1,3,3,12,greenhouse,2015,NA
700,118,58,29.2,318,3A,0,0,0,0,0,greenhouse,2015,NA
701,184,76,30.8,318,3A,0,0,0,0,0,greenhouse,2015,NA
702,184,76,30.9,318,3A,0,0,0,0,0,greenhouse,2015,NA
703,184,76,31,318,3A,1,1,3,3,23,greenhouse,2015,NA
704,184,76,31.1,318,3A,0,0,0,0,0,greenhouse,2015,NA
705,184,76,31.2,318,3A,1,0,0,0,0,greenhouse,2015,NA
706,94,160,32.8,318,3A,0,0,0,0,0,greenhouse,2015,NA
707,94,160,32.9,318,3A,0,0,0,0,0,greenhouse,2015,NA
708,94,160,33,318,3A,1,1,1,0,0,greenhouse,2015,NA
709,94,160,33.1,318,3A,1,1,0,0,0,greenhouse,2015,NA
710,94,160,33.2,318,3A,0,0,0,0,0,greenhouse,2015,NA
711,57,130,34.8,318,3A,0,0,0,0,0,greenhouse,2015,NA
712,57,130,34.9,318,3A,0,0,0,0,0,greenhouse,2015,NA
713,57,130,35,318,3A,0,0,0,0,0,greenhouse,2015,NA
714,57,130,35.1,318,3A,0,0,0,0,0,greenhouse,2015,NA
715,57,130,35.2,318,3A,0,0,0,0,0,greenhouse,2015,NA
716,57,130,36.8,318,3A,0,0,0,0,0,greenhouse,2015,NA
717,57,130,36.9,318,3A,0,0,0,0,0,greenhouse,2015,NA
718,57,130,37,318,3A,0,0,0,0,0,greenhouse,2015,NA
719,57,130,37.1,318,3A,0,0,0,0,0,greenhouse,2015,NA
720,57,130,37.2,318,3A,0,0,0,0,0,greenhouse,2015,NA
721,27,131,38.8,318,3A,0,0,0,0,0,greenhouse,2015,NA
722,27,131,38.9,318,3A,0,0,0,0,0,greenhouse,2015,NA
723,27,131,39,318,3A,1,1,16,3,14,greenhouse,2015,NA
724,27,131,39.1,318,3A,1,1,12,3,16,greenhouse,2015,NA
725,27,131,39.2,318,3A,0,0,0,0,0,greenhouse,2015,NA
726,118,58,40.8,318,3A,0,0,0,0,0,greenhouse,2015,NA
727,118,58,40.9,318,3A,0,0,0,0,0,greenhouse,2015,NA
728,118,58,41,318,3A,0,0,0,0,0,greenhouse,2015,NA
729,118,58,41.1,318,3A,0,0,0,0,0,greenhouse,2015,NA
730,118,58,41.2,318,3A,0,0,0,0,0,greenhouse,2015,NA
731,2,106,42.8,318,3A,0,0,0,0,0,greenhouse,2015,NA
732,2,106,42.9,318,3A,0,0,0,0,0,greenhouse,2015,NA
733,2,106,43,318,3A,1,1,4,2,14,greenhouse,2015,NA
734,2,106,43.1,318,3A,0,0,0,0,0,greenhouse,2015,NA
735,2,106,43.2,318,3A,0,0,0,0,0,greenhouse,2015,NA
736,134,135,44.8,318,3A,0,0,0,0,0,greenhouse,2015,NA
737,134,135,44.9,318,3A,0,0,0,0,0,greenhouse,2015,NA
738,134,135,45,318,3A,0,0,0,0,0,greenhouse,2015,NA
739,134,135,45.1,318,3A,0,0,0,0,0,greenhouse,2015,NA
740,134,135,45.2,318,3A,0,0,0,0,0,greenhouse,2015,NA
741,35,34,46.8,318,3A,0,0,0,0,0,greenhouse,2015,NA
742,35,34,46.9,318,3A,0,0,0,0,0,greenhouse,2015,NA
743,35,34,47,318,3A,0,0,0,0,0,greenhouse,2015,NA
744,35,34,47.1,318,3A,1,1,0,0,0,greenhouse,2015,NA
745,35,34,47.2,318,3A,1,1,0,0,0,greenhouse,2015,NA
746,179,131,48.8,318,3A,0,0,0,0,0,greenhouse,2015,NA
747,179,131,48.9,318,3A,0,0,0,0,0,greenhouse,2015,NA
748,179,131,49,318,3A,0,0,0,0,0,greenhouse,2015,NA
749,179,131,49.1,318,3A,0,0,0,0,0,greenhouse,2015,NA
750,179,131,49.2,318,3A,0,0,0,0,0,greenhouse,2015,NA
751,111,6,0.8,412,4A,0,0,0,0,0,greenhouse,2015,NA
752,111,6,0.9,412,4A,0,0,0,0,0,greenhouse,2015,NA
753,111,6,1,412,4A,0,0,0,0,0,greenhouse,2015,NA
754,111,6,1.1,412,4A,0,0,0,0,0,greenhouse,2015,NA
